INDEX;landuse;geometry;center_geo;energysum;conversionfactor
2091;commercial;POLYGON ((4551213.583088152 3272062.012625871, 4551214.135254379 3272054.729572727, 4551216.274457727 3272055.052221362, 4551226.697517951 3271984.221903458, 4551224.574969407 3271983.688340796, 4551224.985880839 3271979.41804111, 4551225.947708936 3271977.312615087, 4551227.960648801 3271975.690755694, 4551233.311607148 3271976.363829182, 4551233.003900861 3271978.288089801, 4551342.683644482 3271994.571245321, 4551344.952767728 3271996.615806076, 4551345.653346812 3272000.080098083, 4551334.316294738 3272076.449480529, 4551331.825555373 3272079.129716228, 4551328.574270657 3272079.624136462, 4551220.59902004 3272063.844105662, 4551220.301745891 3272065.546023736, 4551217.951810477 3272065.224681332, 4551215.208540279 3272064.015950026, 4551213.583088152 3272062.012625871));POINT (4551280.345252916 3272028.930254443);167,85600963782687;0,0001678527784718413
2092;retail;POLYGON ((4551407.946780628 3281510.437751131, 4551427.234101596 3281449.114218547, 4551445.230947915 3281455.427212371, 4551469.721375163 3281388.631693552, 4551497.424097081 3281397.415912851, 4551499.251585948 3281399.373283134, 4551510.538656933 3281501.814850292, 4551510.285747328 3281565.968029739, 4551508.957968989 3281568.813837925, 4551506.577362638 3281570.10621844, 4551504.001297805 3281570.219569769, 4551440.042145672 3281547.08094505, 4551447.772380238 3281525.081448175, 4551407.946780628 3281510.437751131));POINT (4551470.566031341 3281485.632510032);185,58031248127878;0,0001855767401290313
2093;retail;POLYGON ((4561063.715085058 3261847.943470462, 4561096.070646291 3261842.171271113, 4561104.926481009 3261868.830712563, 4561074.639694666 3261879.394272849, 4561063.715085058 3261847.943470462));POINT (4561084.387554462 3261859.668546801);16,004374319871893;1,6004066241596743e-05
2094;commercial;POLYGON ((4561797.543343494 3259942.692192859, 4561805.795394115 3259934.458326678, 4561968.730260398 3259771.998674061, 4562016.957123138 3259816.945783834, 4561850.388575873 3259983.617156661, 4561843.045686538 3259983.70541164, 4561797.543343494 3259942.692192859));POINT (4561907.461010357 3259879.684997575);257,28768428787515;0,00025728273159529195
2095;commercial;POLYGON ((4552813.196703878 3272444.033608413, 4552815.192199847 3272428.829833518, 4552849.437542563 3272420.155362687, 4552854.933549186 3272443.933784481, 4552858.050988578 3272457.784588562, 4552825.885827794 3272458.389878298, 4552815.336061059 3272458.596054244, 4552813.360183381 3272445.032900922, 4552813.196703878 3272444.033608413));POINT (4552834.948397405 3272441.81727146);21,789991885423962;2,1789572436154567e-05
2096;retail;POLYGON ((4567012.334913903 3266917.791996752, 4567025.805119279 3266874.747446294, 4567066.510646537 3266891.116558571, 4567057.265616165 3266911.048401063, 4567050.052241923 3266934.034453313, 4567012.334913903 3266917.791996752));POINT (4567038.487545457 3266904.069027961);30,609109238704743;3,060852002469427e-05
2097;commercial;POLYGON ((4564535.483398643 3272165.774833057, 4564557.627542473 3272160.47183037, 4564582.112145348 3272154.716178299, 4564584.891241319 3272166.932576046, 4564586.912624909 3272175.924621134, 4564590.392276209 3272190.872258152, 4564560.465214218 3272190.007567869, 4564560.887818879 3272186.284330947, 4564541.063722804 3272182.776175754, 4564537.007071391 3272172.469080446, 4564536.302099572 3272169.414485689, 4564535.483398643 3272165.774833057));POINT (4564565.191969043 3272174.040273716);21,86624729795999;2,1865826380802162e-05
2098;commercial;POLYGON ((4549751.152991983 3266919.333051455, 4549751.666504556 3266917.507389039, 4549752.874750322 3266916.248677887, 4549754.186632056 3266915.540686197, 4549756.261969434 3266914.946038988, 4549838.886727227 3266906.540015586, 4549866.863679976 3266903.691635081, 4549890.752807251 3266901.266759284, 4549912.306390281 3266899.034577927, 4549946.271584305 3266896.00735814, 4549946.645406786 3267053.372496733, 4549946.422935722 3267071.299593244, 4549945.5435461 3267072.361816884, 4549944.160970015 3267072.542841999, 4549755.461728754 3267081.737655209, 4549753.616866695 3267081.473957288, 4549752.374848852 3267080.681117158, 4549751.448508071 3267079.390400331, 4549751.022608886 3267077.432103606, 4549751.042471756 3266976.838919744, 4549751.049686747 3266921.84618347, 4549751.152991983 3266919.333051455));POINT (4549849.745808999 3266991.332335982);541,6015020662747;0,0005415910764380533
2099;commercial;POLYGON ((4549752.501786459 3267097.253996525, 4549943.18160639 3267087.148188815, 4549946.695585209 3267089.550452955, 4549946.82350839 3267169.639676632, 4549942.856312405 3267169.667476881, 4549878.848515748 3267169.865205857, 4549850.278226 3267170.000911243, 4549850.530314561 3267179.638620422, 4549881.720562332 3267179.334650931, 4549882.994528613 3267244.614517326, 4549882.461178516 3267265.423926862, 4549754.905362331 3267263.013063848, 4549752.501786459 3267097.253996525));POINT (4549836.769837828 3267169.200187393);433,6292365724584;0,000433620889370338
2100;retail;POLYGON ((4555371.282349335 3266295.149356049, 4555371.561482778 3266294.003841412, 4555373.009972608 3266288.167355425, 4555374.364574879 3266282.159287253, 4555378.832174229 3266264.80047049, 4555380.594191492 3266257.953806127, 4555381.257969582 3266254.876708863, 4555400.498273745 3266259.789482057, 4555411.402154461 3266262.579784174, 4555413.034571466 3266265.877247588, 4555409.836361378 3266271.87582561, 4555392.10356392 3266305.150956872, 4555371.282349335 3266295.149356049));POINT (4555390.460557994 3266278.476551106);20,230238706343375;2,02298492817447e-05
2101;commercial;POLYGON ((4549747.96093155 3266517.756037054, 4549752.09474429 3266517.813756499, 4549765.093984853 3266517.713805465, 4549794.164642237 3266517.578299181, 4549795.394454492 3266517.612973689, 4549795.471933719 3266526.184159615, 4549832.34198557 3266527.891888455, 4549844.081081655 3266518.174603728, 4549849.856605881 3266513.216914895, 4549859.454419926 3266505.216489658, 4549865.243281383 3266512.837880767, 4549868.785912327 3266516.38893743, 4549875.002534717 3266521.835337055, 4549881.296219538 3266526.795101556, 4549889.089369761 3266532.281139402, 4549896.70019916 3266536.421794961, 4549908.980647349 3266541.970948359, 4549917.910689468 3266545.248044307, 4549924.874527561 3266547.063670398, 4549930.502857696 3266548.338343983, 4549934.076771774 3266549.462111601, 4549937.544041766 3266551.561368538, 4549940.54714493 3266553.83965923, 4549943.125046846 3266557.067534023, 4549944.743779817 3266560.585195332, 4549945.641745348 3266563.802063886, 4549945.818809536 3266571.397453005, 4549945.562619987 3266594.43680216, 4549945.567536612 3266598.715265649, 4549945.931130722 3266772.836278437, 4549946.266077736 3266824.09037598, 4549946.036380256 3266880.164749097, 4549751.000820919 3266900.229951789, 4549748.572217044 3266797.128052838, 4549767.02591438 3266797.046764011, 4549769.810145118 3266797.008586826, 4549784.044667609 3266796.954791292, 4549785.269690565 3266796.944680294, 4549835.603289608 3266796.7024958, 4549836.385717619 3266605.766962482, 4549823.11146653 3266605.787128184, 4549747.941883651 3266606.216396252, 4549747.96093155 3266517.756037054));POINT (4549860.947060622 3266710.588139744);885,5938007612335;0,0008855767534087304
2102;commercial;POLYGON ((4556999.86630949 3263754.236872321, 4557030.740635779 3263725.995114891, 4557033.99299051 3263729.727005627, 4557041.378295936 3263738.135348649, 4557072.367698435 3263711.760050621, 4557108.139367834 3263752.889087372, 4557040.884372973 3263801.387469324, 4556999.86630949 3263754.236872321));POINT (4557053.42227506 3263755.744958323);78,67066030492792;7,866914592386888e-05
2103;retail;POLYGON ((4556974.583381642 3263775.77079785, 4556999.86630949 3263754.236872321, 4557040.884372973 3263801.387469324, 4557012.012460131 3263819.964315034, 4556974.583381642 3263775.77079785));POINT (4557007.083626823 3263787.804428061);32,681989376006804;3,26813602598218e-05
2104;retail;POLYGON ((4556948.604752897 3263798.33012784, 4556974.583381642 3263775.77079785, 4557012.012460131 3263819.964315034, 4556981.438000462 3263837.84722736, 4556948.604752897 3263798.33012784));POINT (4556979.483189784 3263807.829476709);30,591674202816716;3,059108532442422e-05
2105;commercial;POLYGON ((4556931.009658809 3263805.211747065, 4556944.620274292 3263793.538281208, 4556948.604752897 3263798.33012784, 4556981.438000462 3263837.84722736, 4556965.628566631 3263846.819532343, 4556931.009658809 3263805.211747065));POINT (4556955.744742078 3263820.792615843);16,163859058795513;1,6163547910498236e-05
2106;commercial;POLYGON ((4556797.11945346 3263878.466392963, 4556820.373672082 3263861.592491035, 4556825.177749296 3263858.089100424, 4556830.420141155 3263854.105234222, 4556846.487789624 3263842.437319441, 4556819.117683151 3263806.81409045, 4556833.459484565 3263795.788026954, 4556870.236734095 3263843.659612007, 4556879.663701946 3263855.919995883, 4556921.707350522 3263823.018429127, 4556949.476614607 3263857.257426931, 4556834.232345766 3263924.582160462, 4556797.11945346 3263878.466392963));POINT (4556866.029586792 3263866.513259912);128,36091956234358;0,00012835844866220683
2107;industrial;POLYGON ((4555664.491303505 3268575.986806931, 4555770.413645336 3268569.612516074, 4555772.56490621 3268591.497380488, 4555779.707823654 3268687.000714959, 4555670.766746178 3268692.551536676, 4555670.434050424 3268686.8421759, 4555669.972965419 3268679.121158027, 4555664.491303505 3268575.986806931));POINT (4555721.523694325 3268631.527125026);204,2022130216073;0,00020419828220467486
2108;industrial;POLYGON ((4555658.440815059 3268460.680714739, 4555759.309093323 3268455.792880613, 4555766.111818773 3268520.984924294, 4555770.413645336 3268569.612516074, 4555664.491303505 3268575.986806931, 4555664.148228798 3268569.497017306, 4555662.645956379 3268540.846468565, 4555662.304994404 3268534.312212242, 4555659.964269656 3268489.744515195, 4555659.619691058 3268483.143236312, 4555658.440815059 3268460.680714739));POINT (4555713.218353769 3268515.997237906);192,52034338322002;0,00019251663743794935
2109;industrial;POLYGON ((4555655.817966804 3268418.885113573, 4555677.013860893 3268417.697452132, 4555755.400839879 3268413.300976617, 4555759.309093323 3268455.792880613, 4555658.440815059 3268460.680714739, 4555658.136377246 3268454.805571994, 4555657.764231091 3268450.06369242, 4555655.817966804 3268418.885113573));POINT (4555707.398092177 3268437.198975);68,49966691619872;6,84983483229935e-05
2110;commercial;POLYGON ((4560792.744019802 3276279.797801768, 4560889.731368019 3276030.440083907, 4560903.828353449 3276008.417235637, 4560913.710758468 3275992.99751145, 4560921.21814855 3275993.362925106, 4560929.156448866 3275990.473352357, 4560931.057368444 3275992.571580037, 4560937.731280676 3276006.780334887, 4560961.810015448 3276058.930674505, 4560993.545660608 3276127.666717001, 4561111.520402862 3276345.337197852, 4561152.715997507 3276425.221341488, 4561142.840594017 3276436.752095753, 4561021.540968413 3276444.158936296, 4561090.055037413 3276387.882114454, 4561065.305919684 3276374.464065753, 4561027.41494948 3276362.723817328, 4560987.427948549 3276357.868331686, 4560944.952996613 3276356.390882208, 4560943.06305226 3276359.207137211, 4560931.872255374 3276385.416142404, 4560910.799359929 3276454.121791194, 4560855.379047231 3276457.274317444, 4560855.686376735 3276422.390137021, 4560843.80786329 3276387.971500949, 4560818.194929273 3276352.628315039, 4560792.890176325 3276314.169164395, 4560792.744019802 3276279.797801768));POINT (4560943.12816179 3276257.563922623);1308,7650971028092;0,00130873990385966
2111;commercial;POLYGON ((4555647.295409936 3268385.265917011, 4555647.385256201 3268384.52367478, 4555647.689720029 3268383.702495347, 4555648.101170944 3268382.919825792, 4555648.831155336 3268382.018589288, 4555649.566108207 3268381.440705973, 4555658.045149038 3268375.225307798, 4555657.672586689 3268374.338529729, 4555656.725467453 3268372.521948781, 4555674.335472603 3268358.974547565, 4555683.335038017 3268350.120996254, 4555692.860549152 3268341.648999922, 4555707.638106163 3268330.162055059, 4555737.868590712 3268308.290021662, 4555742.897811489 3268317.63209189, 4555752.090286952 3268377.232992636, 4555755.400839879 3268413.300976617, 4555677.013860893 3268417.697452132, 4555655.817966804 3268418.885113573, 4555650.975922574 3268419.156403178, 4555650.770693659 3268415.904338426, 4555650.359172846 3268409.422442458, 4555649.369147789 3268393.687508497, 4555648.162529187 3268392.605109399, 4555647.765023886 3268392.24081917, 4555647.489251993 3268391.748610097, 4555647.450465712 3268391.278804454, 4555647.298334663 3268386.201981068, 4555647.295409936 3268385.265917011));POINT (4555707.105586157 3268376.120098388);124,88032034587266;0,00012487791644598108
2112;industrial;POLYGON ((4555510.193531757 3268701.3457381, 4555578.609419207 3268651.403909194, 4555649.262597035 3268745.946932722, 4555583.209624418 3268793.270242669, 4555579.124584365 3268795.215417312, 4555575.497976615 3268790.2632154, 4555535.226395273 3268735.024689731, 4555510.193531757 3268701.3457381));POINT (4555579.572998187 3268723.664345329);161,64066214812695;0,0001616375506252774
2113;commercial;POLYGON ((4555578.609419207 3268651.403909194, 4555579.237764427 3268650.921230704, 4555599.199045235 3268636.393415195, 4555607.275163419 3268629.490293062, 4555628.116459836 3268614.625571615, 4555644.700132749 3268602.043261003, 4555649.586655483 3268599.411991172, 4555651.819479992 3268600.509735853, 4555652.430244994 3268609.797738101, 4555653.819244104 3268631.133769051, 4555655.557509348 3268672.931917792, 4555659.087745959 3268739.160446585, 4555649.262597035 3268745.946932722, 4555578.609419207 3268651.403909194));POINT (4555629.710532317 3268668.21747658);98,61021456648984;9,860831635639998e-05
2114;commercial;POLYGON ((4554854.12339582 3271709.907003379, 4554854.414426376 3271708.505772006, 4554855.143084988 3271707.192133949, 4554856.01957743 3271706.342321793, 4554857.089988628 3271705.702255511, 4554878.427212068 3271745.052993716, 4554884.326786836 3271754.758718397, 4554894.828689003 3271765.729962368, 4554904.119818434 3271771.440548501, 4554914.808329443 3271776.638020427, 4554932.285183052 3271780.586349497, 4555072.211782423 3271788.994150757, 4555129.035499038 3271790.943727071, 4555132.405167394 3271790.691374023, 4555181.6375745 3271793.908060139, 4555181.565705351 3271797.837764678, 4555155.882318213 3271797.086783247, 4555136.220463949 3271796.487973076, 4555121.182628225 3271795.986090746, 4555072.757943738 3271794.6467495, 4555053.979265817 3271794.056740296, 4555020.363434613 3271791.749132422, 4555019.367721397 3271791.534776321, 4555018.186153291 3271790.799075632, 4555017.163950084 3271789.714391438, 4555016.593033658 3271788.573118106, 4555015.788685364 3271786.34000418, 4555008.368243758 3271785.876644071, 4555008.178682005 3271787.572371813, 4555007.502229652 3271788.788187549, 4555006.533855115 3271789.711609509, 4555005.121081209 3271790.54710332, 4555003.981579357 3271790.782750773, 4554995.779258906 3271790.182049679, 4554995.913715728 3271788.216301571, 4554984.490709848 3271787.451736751, 4554984.356257604 3271789.417485121, 4554981.381830757 3271789.220720222, 4554981.520519642 3271787.166037168, 4554970.056821438 3271786.399576216, 4554969.918137356 3271788.45425955, 4554966.998491351 3271788.248959123, 4554967.133996031 3271786.260976675, 4554955.555009339 3271785.489082668, 4554955.419509353 3271787.4770654, 4554952.363702918 3271787.276459299, 4554952.49294983 3271785.277038106, 4554941.076715909 3271784.512895407, 4554940.940692154 3271786.51199532, 4554931.453054075 3271785.783608084, 4554927.533554595 3271785.308087223, 4554923.124404211 3271784.553090314, 4554917.780773888 3271783.29697475, 4554912.894355576 3271781.717140711, 4554908.083266012 3271779.840050512, 4554903.953501175 3271777.928412764, 4554900.565463192 3271776.141076244, 4554897.002896916 3271774.02235253, 4554893.68615317 3271771.737013642, 4554890.607920868 3271769.295854474, 4554887.597602867 3271766.713071604, 4554884.607300829 3271763.852691206, 4554881.346243634 3271760.255252891, 4554878.97464224 3271757.390778047, 4554876.487099902 3271753.963712207, 4554875.003569787 3271751.575870201, 4554876.693416805 3271750.630912053, 4554871.19615309 3271740.754854104, 4554869.506304041 3271741.699814148, 4554868.193995226 3271739.141819451, 4554869.998072489 3271738.224557125, 4554864.728051837 3271727.857892296, 4554862.923972066 3271728.775156564, 4554861.62521885 3271726.217806554, 4554863.436080823 3271725.30086323, 4554858.13476889 3271714.877014374, 4554856.323904383 3271715.793959652, 4554854.583886797 3271712.368911108, 4554854.214151841 3271711.426607151, 4554854.12339582 3271709.907003379));POINT (4555005.23727803 3271779.037441394);29,500582151147068;2,9500014275872258e-05
